6004550306	0
6004010105	1
6003455112	0
6002425506	1
6002109706	0
5999019609	1
5990850113	0
5990798305	0
4636047505	0
5989718714	1
5989668305	0
5989495312	0
5989309711	0
5989190910	0
5234803001	0
4326544708	1
5234601204	0
5234582604	0
5234529111	1
5924817404	0
6605798206	1
5924620503	1
5923839812	1
5923790501	0
5923078913	0
5920030607	1
5919223308	1
5919114203	1
5918871806	1
5918605010	1
5917635500	1
5917183609	1
3871720803	1
5916627706	0
5916224700	0
5915722210	1
5915242910	1
5915190411	0
5914720206	0
5914591601	0
5914277313	0
3870336510	0
5913968509	0
5913712106	0
5913702404	0
5913671714	0
5231484105	0
5231304213	1
5231167709	1
5231031604	1
5231028203	0
4041277305	1
5230809807	1
5230535210	1
5230470108	0
5230454602	1
5229862512	0
5910444600	0
5910329905	0
5910328811	0
5909190502	1
3866291612	1
5908375508	0
5228640700	1
5228293608	0
4040368302	0
5228025912	0
5227919713	1
5227703600	1
5227625302	0
5905650401	1
5905176909	0
5903781912	0
5903770302	0
5902797704	0
3863858206	1
5227617110	0
5227578605	0
5227332401	0
5227262010	1
5226840200	0
5226759207	0
5226749813	0
5225636907	0
5225048808	0
5224726703	0
4035378107	0
5224558504	0
5224474202	0
5224315414	0
5224196304	0
5224166909	0
5223930112	0
5227578605	0
4033778103	0
5223451607	0
5223434913	1
5223384001	0
5224558504	0
5227578605	0
5227578605	0
5227578605	0
5223201104	0
5227578605	0
5222926411	0
5222911008	0
5222838706	1
5222911008	0
5222476007	0
5222406214	1
4031281102	1
3439986509	0
5222274403	0
5221752708	1
5221655702	0
5221322010	0
5221215004	0
5888781700	1
5888511505	1
5887631304	0
5886095202	0
5885442313	1
5885016304	0
5220037800	0
5220035911	0
5219976913	0
5219884708	0
5219760713	0
5219649114	1
5219592112	0
5218553808	0
5218078502	1
4427192511	0
5217910501	1
5217843205	0
5217804406	1
5216358607	0
5216066610	0
5215981902	0
5216066610	0
5215531105	0
5215503412	0
5215380614	0
5215202301	0
5215162503	0
5215162503	0
5214963910	0
5214774414	0
5214641412	0
3644630507	0
5214565402	0
5214526008	0
5213638806	0
5213545606	1
5213337906	0
5213322107	0
5213134504	0
4410854105	0
4138681600	0
5212772513	0
5212655014	0
5212435301	0
5212090313	1
5212028112	0
5878482904	0
5878195711	1
5877561007	1
5876762400	1
4610324503	1
5211222406	0
5211085903	0
5211033613	0
5210823803	0
5210800514	0
5210499502	1
5210260913	0
5210113507	0
5208885710	1
5208745802	0
5208658609	1
2041133900	0
5208656300	0
5208599207	1
5208557612	0
5870408810	0
4515760605	0
5870323604	0
5870107406	1
6214217903	0
5869034905	0
5868899507	0
5208547308	0
5208505413	0
5208184610	0
5208184206	0
5208181408	0
4133193302	1
5207926502	0
5207722611	0
5866605500	0
5866175403	1
5866146911	0
5865808805	0
5865627710	0
5865508408	0
5865281008	1
5206907303	1
5206833903	1
5206793702	1
5206451707	1
6244371301	1
5206322007	0
5206304006	0
5206112014	0
5205952403	0
5205706701	1
4128129601	1
5205590901	0
5205553506	0
5205409207	1
5205334309	0
5205112313	1
5204865701	0
5861845804	0
5861455805	1
5861102500	1
5860613208	1
5860213913	1
5859943701	0
4607707014	0
5204682910	0
5204650506	0
5204435910	0
5204331807	0
5204275808	1
5859895206	0
5859828004	0
5859794909	0
5859110611	0
5858805313	0
5858731010	0
5858292301	0
5857906907	1
5857372509	0
5857147813	0
5857065302	0
5856654708	0
5856045408	1
5855679706	0
5855624902	0
5203607702	1
5203486700	1
5203456602	1
5203287200	1
5203138007	1
5854314414	0
5854054906	0
5853437907	0
5853255805	0
5853139705	0
5853094400	0
5853021502	0
5852884913	0
5852118014	1
5851852803	1
5851679100	0
5851326412	1
5850762409	0
5850681209	0
5849320009	0
5849236502	1
3852258402	0
5849045612	0
5849005611	0
5848897807	0
5848809808	0
5845998712	1
5845688808	0
5845487114	0
5845102613	0
5844685800	1
5201657601	0
5201646102	0
5201384113	1
5201349109	0
4602696611	0
5201323905	0
5201227609	0
5842306114	0
5842277800	0
5841756310	0
5841707312	0
5841613608	0
5841453203	0
5841192214	0
5841139212	0
5199710301	0
5199547806	1
5199410511	0
5199281009	1
5199164904	0
5199064905	0
4596009913	0
5198930109	0
5836988914	0
4356545609	1
5836450610	0
5836359309	0
5836331804	0
5836076806	1
5835204611	0
5196695005	0
4649395612	0
5196302008	0
5195844111	0
5195663809	0
5195565213	0
5195516100	0
5195260111	0
5195179513	0
5834737412	1
8658302804	0
4355051903	1
5834694003	0
5834683912	0
5834629210	0
5834222709	1
5834067313	1
5833941603	0
5833921709	0
4353294509	0
5832986102	0
5832696211	0
5832675306	0
5830880211	1
5830229300	0
5829421108	0
5829362311	0
4348879100	1
5829131008	0
5828993102	0
5828271302	0
5828155714	1
5827938010	1
5827382810	0
5825108702	0
5824564500	1
5824068803	0
5823252911	0
5823072804	0
5823011408	0
5822762704	0
4344923202	0
5187942004	0
5187839910	0
5187688904	1
5187444613	0
5187195404	1
4639774310	1
3724185108	1
5819867108	0
5819077205	0
5818756209	1
5818441005	0
5818315811	0
5185115305	1
3981513609	1
5184759810	1
5184372901	1
5184277703	1
5816407809	1
5816141913	0
5816051000	0
5815420301	0
5815241812	0
5814510902	0
5814121103	1
5183568311	0
5183547609	0
5183534604	0
5183261209	0
5183171303	0
26184118105	0
5183062107	0
5182766407	0
5811083313	1
5810082712	1
3718474814	1
5809553512	1
5809288108	1
5182734610	1
5182396910	1
3977326101	1
5182101302	0
5181844105	1
5181670606	0
5743880207	1
5743251712	0
5856654708	0
5742111404	0
5741450202	0
5740686511	1
5740537214	0
5740496910	0
5739955408	0
5739835803	0
5739422701	0
5739176909	0
5738593813	0
3712937312	0
4316214207	0
5738517609	1
5738498000	0
5738424901	0
5738424901	0
5737909909	0
5737823606	0
4585523300	1
5178326409	0
5178163105	0
5178126506	1
5178090611	1
5178079900	0
5735421202	0
5735200912	0
5735181812	0
5735119903	0
5735078013	0
5734101710	0
5733901207	0
5173875804	1
5173742903	1
5173384904	1
5173240310	1
4570935601	0
5173188810	1
5717531209	1
5716950810	0
5716949413	0
6244371301	0
4306774612	1
5716338411	1
5716049203	0
5715530314	1
5715475207	0
5714916611	1
5714719405	1
5714682401	0
26777628206	0
5170777305	1
5170743014	0
5170651101	1
5170480607	0
5170456914	0
5170372713	1
5170210613	0
4766208712	0
5170207507	0
5169977109	0
5169813605	0
5169272608	0
5169166603	0
5168771001	1
5709602001	1
4545310104	1
5709428206	1
5709252412	1
5708284400	1
5708180209	0
5167034207	0
5167011100	0
5166914904	0
5166720101	1
5166521307	0
5166223906	0
5166203013	0
5166203013	0
5157848706	1
5157649908	1
5156879507	1
5156126901	0
4750985305	0
5699466211	0
5699218802	0
5699001306	0
5698774600	0
4539083711	0
5698488001	1
5698073511	1
5697124709	0
5695670305	1
5695471100	1
5695402314	1
5153159905	0
3784634806	0
5152873713	0
5152427404	0
5152020410	1
5152019111	0
5151976607	0
5150514105	0
5150436612	0
5149157411	1
3779084803	0
5148934111	0
5148333102	1
5690768500	1
5690730307	1
5690120709	1
5690096810	0
5689523305	0
6244371301	0
5689013311	0
5148127804	1
5148025311	0
3776119810	0
5147601202	0
5147332813	0
5147091803	1
5146685205	1
5146133307	0
5145775704	0
5145737301	1
5145385708	1
5687178909	0
5687054814	0
5686971400	0
4624560710	0
5685769513	1
5685632501	0
5685374508	1
5143085811	1
5142463802	1
5142400505	0
5142353908	1
3767232508	1
5685112713	0
5684715007	1
4369971702	1
5683738603	0
5683284006	0
5683156214	0
5677237800	1
5676925911	1
5676761805	1
4366060707	1
5676353612	0
5142066110	0
5141580101	0
5141546105	0
5141416009	1
5140761814	0
5140749203	0
3764350111	0
5675488904	0
5675342700	0
5674857000	0
5674653806	0
5674318604	0
5672934308	0
5672741505	0
5672176200	1
5671951314	1
5671061805	0
5670792412	0
5670291107	0
5669644302	1
5132964309	0
5132828108	1
5132527503	0
5132490803	0
5132452708	1
5132345107	1
5132166305	1
5131989906	1
5131783014	1
5131731813	0
4524937303	0
5131560010	1
5661331502	0
5661142410	1
4560767014	0
5660452011	0
5660296600	0
5660035801	0
5659930009	0
5133474211	1
5130992200	1
5130779807	0
5130488312	1
5130457505	0
4521897107	0
5658538305	0
5658421404	0
5658239911	0
5658024114	0
4557941207	0
5657700700	0
5657617110	1
5130326303	1
5130136914	1
5133474211	1
5129388409	1
5129232410	1
5656052504	0
5655696500	0
5655484708	1
5655016405	1
4553709914	0
5654757009	1
5128463406	0
5128304212	0
5128280602	0
5128054108	1
5128049806	0
5128019107	0
5127871606	0
5127809803	1
5127688614	0
4746624906	0
5127614907	0
5127557300	1
5127491608	0
5651664501	0
5651189212	1
5650945608	0
5650814013	0
5649995506	1
5649877905	0
5127392703	0
5127257712	0
4745657211	0
5127045114	0
5126926004	1
5649817300	0
4700779606	0
5649327704	0
5649131001	0
5648636611	1
5648609304	1
5125669104	1
5125342812	1
5125239912	1
5125162601	1
5124976807	1
5641380408	0
5640881002	1
5640646108	0
4670536203	0
5640597005	0
5639494004	1
3842612012	1
5632161913	0
5631769604	1
5630818002	1
5630651313	1
5629907606	1
5626610409	0
5626590001	0
5626464604	0
3670420609	0
5626398508	0
5626364614	0
5626018004	0
5625903311	0
5112574305	1
5112530413	0
5111942708	0
4159132609	1
5111415213	1
5111354701	0
5623877309	1
5623474807	1
5622986001	1
3823793105	1
5622512506	1
5107860713	0
5107821609	1
5107807506	0
5107756505	0
5107529900	1
5107491502	0
5107459706	0
5107428910	0
5620407110	0
5620366006	0
5620244912	0
5620244912	0
5620244912	0
5619666702	0
5619381608	1
5105781908	1
5105682504	1
4094488212	0
5105543010	0
5104960513	1
5104894714	0
5104290205	0
5104220206	0
5103760206	0
5103627703	0
5103608007	0
5103401512	0
5103078107	1
5610165907	0
5610165907	0
5609485800	0
3644630507	0
5609393912	0
5609386700	0
5609243912	1
5609172813	0
5101875812	1
5101769400	1
5101760708	1
5101760111	1
5101707008	1
5609029801	0
5608910510	0
5608372606	0
5608113512	1
5607801307	1
5607513407	0
5607355705	1
5607344512	0
5606804101	0
5606673414	1
4624560710	1
5606282301	0
5604572614	0
5603905309	0
5603732402	0
5602878606	1
5602716404	0
3939322813	0
5602659202	1
5602657306	0
5602322900	0
5602292910	0
5601947905	0
5601939802	0
5601925303	0
5601621412	0
3937273901	0
5095129501	1
4515760605	1
5094773802	1
5094561007	1
5093813705	1
5093385913	1
5092669210	1
5092163600	1
5091590603	0
5091569204	0
5091437109	0
5602292910	0
4663096306	0
5599686701	0
5599664707	0
5599557300	0
5599167611	0
5598985601	0
5598833105	0
5091120905	0
5091115313	0
5091057401	0
5091025701	0
5091016108	0
5091010911	1
5090972908	0
5090845711	0
5090714114	0
5090665202	0
5090605210	0
5090445000	0
5090443011	0
5090358406	0
5090356206	0
5598232911	1
4663037704	1
5597536005	1
5597445900	1
5597294000	1
5597209107	0
5596088400	0
5596005302	0
5595630802	0
4658041110	0
5595538704	0
5594897401	0
5594627912	0
5594449003	0
5593978212	1
5593918012	0
5593807900	0
5593683411	0
5593596408	0
5593563803	0
5593404213	0
3644630507	1
5086067512	0
5085926107	1
5085892413	0
5085828203	0
5085624204	0
5590943601	1
5590564802	1
5590179201	1
4655350605	1
5589883912	1
5084753107	0
5084739810	0
5084560913	0
4021205910	0
5084474902	0
5084409413	0
5084180409	0
5083906004	1
5589718301	0
5589698901	0
5588890004	1
5588800202	0
5588513204	0
4653792914	0
5588178711	0
4126585714	0
5588153812	0
5588153812	0
5588153812	0
5588153812	0
5588153812	0
5588153812	0
5587653313	0
5587588601	0
5078709310	0
5078595400	1
5078468713	1
5078309311	1
4005828504	1
5078209906	0
5078156204	0
5078136401	0
5078058713	0
5077958813	0
5077881813	0
5077789010	0
5077491210	0
5075704909	1
4811890505	0
5075481311	0
5075433906	0
5075218700	0
5075144610	0
5075029402	0
5584615301	0
5584422102	0
5584170206	0
5583897801	0
5583824710	0
5583537608	0
5583339111	0
5074988511	0
5074917700	0
5074832903	0
5074791601	0
4810746708	0
5074174905	1
5074083110	1
5583126106	0
5582104003	0
3670420609	0
5582065311	0
5580844408	1
5580696514	0
5580639809	0
5580248502	0
5580195909	0
5579035704	1
5578964201	0
5578323114	1
5578189611	1
5578062204	0
5577929803	0
5577883709	0
5577491301	0
5577013007	1
5576819514	0
5576782902	0
5072726214	0
5072497101	0
5072204808	0
4809079811	0
5072164213	0
5072124014	1
5072070105	0
5071976503	0
5071907601	0
5071835008	0
5071513110	0
4808176305	0
5071318702	0
5070656610	0
5070538610	1
5070123806	0
5070058708	0
5070058407	0
5069732612	1
4805466905	0
5571775206	1
5571302011	1
5570762801	1
5570438006	1
4103269214	1
5062169006	1
5061945410	0
5061705512	1
5061559101	0
5061221302	1
2076865001	0
2076116304	1
2074418502	0
2072146401	1
2070629101	1
5061041802	0
5060984702	1
5060969612	0
5060913500	0
5060815214	1
5060813701	0
5517973808	1
5517841911	0
5517550613	0
5516953000	0
5516855406	0
4176792111	0
5516844913	0
5516830312	0
5053759303	0
4789073509	0
5053706010	1
5053364800	1
5053329801	0
5053189011	0
5053180706	0
5053062001	1
5053000900	1
5052945006	1
5052728002	1
5052543700	1
5052477607	0
5052469203	0
5052445708	0
5052433211	0
5052390214	0
5052351811	0
5052229503	1
5050503413	1
5050356403	1
5050312112	1
4776942603	1
5050205001	1
5510772412	0
3644630507	0
5510590911	0
5510404910	0
5510288708	0
5510279613	0
5509942802	0
5509722414	1
3999936100	1
5509362610	1
5508594809	0
5508022403	1
5507856309	0
5504864302	1
5504678801	0
3994943803	1
5504215405	1
5504149614	1
5044152605	0
5044148611	0
5044055412	0
5043900013	0
5043805806	0
5043621404	0
5043610207	0
5043589913	0
5519881210	1
5500592802	1
5500405201	0
3989180712	0
5500301706	0
5499892001	1
5499852514	0
3357204603	0
5499234710	1
5499075107	0
5499000405	1
5498729202	1
5498517307	0
5496830002	0
5496459802	1
5495930611	1
5495656104	0
5495252011	1
3985240211	0
4481224201	0
5495127202	0
5495077406	0
5494897306	0
5494857500	0
5494840708	0
5494805411	0
5494756400	0
5494714813	0
5494335601	0
5494231600	1
5584615301	0
5494102605	0
5493531304	1
5493480603	0
5479996200	1
4515614906	1
5479475109	1
5479141814	1
5478747604	1
5478569809	0
5478251000	0
4513968907	1
5477812507	1
5584615301	0
5477453811	0
5477415505	0
5472940911	0
5472916913	1
5472751703	0
4510496905	1
5471619111	0
5471330313	0
5470686801	0
5470610107	0
5470304207	0
5470168507	0
5469900800	0
5469563704	0
4509058804	0
5469449408	0
5469107604	1
5468980301	1
5468918302	0
5468851504	0
5468444710	0
4507898704	0
5468282009	1
5468079908	1
5467872913	1
5467614303	1
5467559401	1
3684129407	1
5466659006	1
5466353201	0
5466245211	1
5466146010	0
5465929113	1
5465801511	0
3683534907	0
5465775200	0
5465635012	0
5465583713	0
5465445911	1
5465098710	1
5464934414	1
3681145710	0
5464221804	1
5464096204	0
5463333201	1
5463165401	0
5463053913	0
5462942903	0
5462822614	0
3679342910	0
5462327400	0
5462067210	1
3699290902	1
5457492107	1
5457292510	1
5457054402	1
5456973705	1
5456854100	0
3698015103	0
5456748401	0
5456697511	0
5456600105	0
5456398900	0
5456392006	0
5455693805	0
5455372807	0
5455265206	1
5455103708	0
5455100804	0
5455075903	0
5455040610	0
5454995613	0
5453419513	0
5453415207	0
5458957705	0
5453379203	0
5453344813	0
5453234208	0
5453164612	0
5453110005	1
5452760814	1
5452555511	1
5452422401	1
5452094014	0
3689147609	0
5452077201	0
4736183610	0
5450339704	0
5450116802	0
5449993201	1
5449755512	1
5449584110	0
5449561807	0
5449178711	0
4734926706	0
5449077806	0
5448635712	1
5448592308	0
5448215414	0
5447998701	0
5447788501	0
5445602709	0
4733124008	1
5444419401	0
5444075203	1
5443772100	1
5442226713	1
5442045003	0
5441875301	0
5441781713	1
5440992303	1
5437051514	0
5436985201	0
5436654602	0
5436437407	0
5436423500	0
5435983309	1
5435917404	0
4725048412	0
5433524610	1
4711904805	0
5433394406	0
5433081200	1
5432561900	1
5432413513	0
5432371910	0
5432032500	0
5431990314	1
5431526210	0
5431277612	0
5431031210	0
5430424002	0
5430187113	0
5430134606	0
4710359814	0
5429999606	1
5429762201	1
5427854105	1
5427792505	0
5427419807	1
5427323914	0
5427309210	0
4706797509	0
5427036512	0
5427021803	0
5425923200	1
5425420110	1
5425243612	1
5424958310	1
4703334102	1
5423009010	0
4060255505	0
5422938708	0
5422796205	0
5422788109	0
5422759313	0
5422382101	0
5421968512	1
4058119100	0
5584615301	0
5421580513	1
5421323909	1
5421282705	0
5418003104	1
5417880602	0
5417815707	0
5584615301	0
5417352206	0
5417252108	0
5417215708	0
5417180209	0
5416918200	0
5416027900	1
5415480113	0
5415474104	0
5414814714	1
5414546401	0
5412609013	0
5412424912	0
5412327712	0
5412153504	0
5412117614	0
5411970106	0
5411715701	1
5402696900	1
5402289411	0
5402198413	0
5402100114	1
4332870407	0
5401619802	0
5400779006	1
5400556613	1
5400208305	1
5400126106	1
4329792013	1
3711699710	0
5400072413	0
8519544205	0
5399480310	1
5399083104	0
5398893710	1
5397368710	0
3710792102	1
5397153204	0
5397142613	0
5397121302	1
5397097814	1
5397009804	0
5396976505	0
3710208812	0
5396136913	0
5395983108	0
